id,observed_on,latitude,longitude,scientific_name,taxon_id
1215618,04/02/2015,52.1644,-2.466763,Vulpes vulpes,42069
1479911,10/05/2015,51.143456,-0.081565,Capreolus capreolus,42184
1631951,14/06/2015,55.83754667,-4.297246667,Vulpes vulpes,42069
1812275,26/07/2015,51.145729,-0.081882,Vulpes vulpes,42069
1961660,16/09/2015,51.374163,-0.158107,Vulpes vulpes,42069
2180643,18/10/2015,52.233651,0.080323,Vulpes vulpes,42069
2505509,26/12/2015,51.18851673,-3.066599767,Capreolus capreolus,42184
2649528,04/02/2016,52.1644,-2.466763,Vulpes vulpes,42069
2727308,28/02/2016,54.61917,-2.924177,Capreolus capreolus,42184
2762464,09/03/2016,54.974658,-3.54352,Capreolus capreolus,42184
3608590,02/07/2016,56.74681363,-3.39373319,Capreolus capreolus,42184
3736588,18/07/2016,55.28474382,-1.594424397,Vulpes vulpes,42069
3824187,19/07/2015,51.4994453,-0.035042909,Vulpes vulpes,42069
3844816,09/08/2016,50.826386,-0.15705,Vulpes vulpes,42069
4224458,20/03/2016,55.16532222,-1.665058333,Capreolus capreolus,42184
4278224,04/10/2016,55.88328154,-4.282331043,Vulpes vulpes,42069
4360421,15/10/2016,55.77485925,-4.319086154,Vulpes vulpes,42069
4481179,10/10/2016,55.7349078,-4.1771517,Capreolus capreolus,42184
4614664,22/11/2016,52.23379167,0.080675,Vulpes vulpes,42069
5010131,14/01/2017,51.49048899,-2.74189353,Vulpes vulpes,42069
5042096,29/01/2017,55.27537132,-1.621341705,Capreolus capreolus,42184
5086400,28/01/2017,53.14985893,-1.802616119,Vulpes vulpes,42069
5389748,18/03/2017,55.88573333,-4.284458333,Vulpes vulpes,42069
5973087,31/08/2016,57.11496841,-2.104225159,Capreolus capreolus,42184
5978525,26/04/2017,52.1644,-2.466763,Vulpes vulpes,42069
6532476,07/06/2017,51.46046486,-0.303864023,Vulpes vulpes,42069
6885084,02/07/2017,51.2971566,1.066313535,Vulpes vulpes,42069
7100222,17/07/2017,55.87069667,-4.25923,Vulpes vulpes,42069
7117954,10/08/2015,50.83524026,-0.190956558,Vulpes vulpes,42069
7134038,19/07/2017,52.70817967,-1.934208646,Vulpes vulpes,42069
7171551,23/07/2017,51.35996667,0.040672167,Capreolus capreolus,42184
7293889,31/07/2017,52.1644,-2.466763,Vulpes vulpes,42069
7317834,23/07/2017,51.2310146,0.0985929,Vulpes vulpes,42069
7320698,02/08/2017,50.96864531,-0.36901819,Capreolus capreolus,42184
7454135,04/08/2016,50.95893667,-1.752808333,Capreolus capreolus,42184
7795912,26/08/2017,51.44771667,-0.305563333,Vulpes vulpes,42069
8045681,23/09/2017,55.86702,-4.2888,Vulpes vulpes,42069
8049820,23/09/2017,55.171025,-1.629138333,Capreolus capreolus,42184
8187786,05/08/2017,51.774142,-1.242991,Capreolus capreolus,42184
8324472,08/10/2017,50.92549996,-1.203987636,Capreolus capreolus,42184
8599214,28/10/2017,52.1644,-2.466763,Vulpes vulpes,42069
8616632,29/10/2017,51.41972487,-0.179445567,Vulpes vulpes,42069
8862577,18/04/2017,55.94701833,-3.27273,Vulpes vulpes,42069
8884321,22/08/2017,50.864295,-4.118457,Capreolus capreolus,42184
8939270,24/11/2017,55.91660379,-3.15349559,Vulpes vulpes,42069
8997903,01/08/2017,57.24281295,-3.751089849,Capreolus capreolus,42184
9011412,05/10/2017,57.32459245,-3.614780903,Capreolus capreolus,42184
9055935,17/09/2017,51.73722515,-1.274418847,Vulpes vulpes,42069
9087175,26/04/2016,50.62790439,-3.810023559,Capreolus capreolus,42184
9087176,20/04/2016,50.6276866,-3.809853303,Vulpes vulpes,42069
9087177,19/04/2016,50.62757749,-3.810196623,Vulpes vulpes,42069
9087181,06/02/2016,50.5961603,-3.679550886,Vulpes vulpes,42069
9087182,15/01/2016,50.59617733,-3.6795187,Vulpes vulpes,42069
9087183,11/01/2016,50.59615786,-3.679524063,Vulpes vulpes,42069
9087184,11/01/2016,50.59615468,-3.679535139,Vulpes vulpes,42069
9343909,01/01/2018,52.1644,-2.466763,Vulpes vulpes,42069
9362828,02/01/2018,51.52929268,-0.160880685,Vulpes vulpes,42069
9381151,21/01/2017,51.11703062,-1.330225468,Vulpes vulpes,42069
9424054,17/02/2017,51.48146519,-0.099640007,Vulpes vulpes crucigera,1081616
9428123,13/06/2016,50.9994882,-3.736493243,Capreolus capreolus,42184
9486954,26/05/2016,51.2380041,-0.12775898,Capreolus capreolus,42184
9494095,28/12/2017,50.67924713,-3.457345963,Vulpes vulpes,42069
9654560,12/11/2015,52.77772509,-0.924289996,Vulpes vulpes crucigera,1081616
9656622,26/01/2018,51.251788,0.484321,Vulpes vulpes,42069
9763199,07/02/2018,51.2660212,-0.192282937,Vulpes vulpes,42069
9904483,18/02/2018,55.20832,-1.695511667,Capreolus capreolus,42184
9905238,18/02/2018,55.292175,-1.595388333,Capreolus capreolus,42184
9957338,16/02/2018,51.71420955,-1.092276692,Vulpes vulpes,42069
9989058,11/09/2016,51.54411667,-0.094316667,Vulpes vulpes,42069
9989450,28/10/2017,51.90390863,-1.83218171,Capreolus capreolus,42184
10224110,25/02/2018,50.93619537,-1.358325362,Vulpes vulpes,42069
10230715,14/03/2018,51.35933667,0.040516667,Capreolus capreolus,42184
10294312,18/03/2018,51.28063622,-0.168930458,Vulpes vulpes,42069
10339022,21/03/2018,51.4639712,-0.0245037,Vulpes vulpes,42069
10360241,18/11/2017,55.83444595,-4.210555553,Vulpes vulpes,42069
10488746,29/03/2018,50.83269174,-0.855362359,Vulpes vulpes,42069
10523555,31/03/2018,50.8285302,-0.245432854,Vulpes vulpes,42069
10687429,21/03/2018,51.00063105,-1.326625943,Capreolus capreolus,42184
10773819,11/04/2018,51.427006,-2.523666,Capreolus capreolus,42184
10948342,15/04/2018,51.72527899,-1.301705,Vulpes vulpes,42069
10971785,13/04/2018,51.51360715,-0.289594126,Vulpes vulpes,42069
11003783,15/04/2018,50.93910608,-0.105994782,Vulpes vulpes,42069
11236249,20/04/2018,51.38622258,-2.366948873,Vulpes vulpes,42069
11388092,24/04/2018,51.06784821,-1.304901719,Capreolus capreolus,42184
11463400,27/02/2018,55.64470859,-4.664396202,Capreolus capreolus,42184
11484641,27/04/2018,51.56558249,-0.066859655,Vulpes vulpes,42069
11521849,27/04/2018,51.43729782,-2.485029697,Vulpes vulpes,42069
11528506,27/04/2018,51.50606918,-0.341452777,Vulpes vulpes,42069
11534609,27/04/2018,51.48209,-2.622283697,Vulpes vulpes,42069
11538520,29/04/2018,51.4178237,-2.517294191,Capreolus capreolus,42184
11592451,24/04/2018,51.59273056,-0.022772222,Vulpes vulpes,42069
11642181,27/04/2018,51.53141136,0.09252917,Vulpes vulpes,42069
11677833,28/04/2018,51.45419184,-2.53408909,Capreolus capreolus,42184
11764568,29/04/2018,51.414938,-0.0598912,Vulpes vulpes,42069
11789708,29/04/2018,51.415059,-2.502526,Vulpes vulpes crucigera,1081616
11861620,29/04/2018,51.47931156,-2.569794953,Vulpes vulpes,42069
11862020,19/04/2018,55.159775,-1.659691667,Capreolus capreolus,42184
11862161,29/03/2018,55.16507783,-1.669461667,Capreolus capreolus,42184
11865603,29/04/2018,51.3833556,-2.77349,Capreolus capreolus,42184
11902523,30/04/2018,51.62922676,-0.093021599,Vulpes vulpes,42069
11904211,30/04/2018,51.35166159,0.09573452,Vulpes vulpes,42069
11980080,01/05/2018,51.3185533,-0.18209534,Vulpes vulpes,42069
11985766,01/05/2018,51.83711791,0.498380661,Vulpes vulpes,42069
12054467,29/03/2018,51.34361152,-2.624224115,Vulpes vulpes,42069
12128084,30/04/2018,51.55580786,-0.15786138,Vulpes vulpes crucigera,1081616
12165509,28/02/2018,51.44279409,-2.511555265,Vulpes vulpes,42069
12165514,04/05/2018,52.1644,-2.466763,Capreolus capreolus,42184
12168012,05/05/2018,53.92747893,-1.088753988,Capreolus capreolus,42184
12187341,17/09/2017,57.15975674,-2.096346375,Vulpes vulpes,42069
12197601,06/05/2018,53.93344278,-1.122209424,Vulpes vulpes,42069
12197747,29/04/2018,50.97225189,-1.316764832,Capreolus capreolus,42184
12327683,10/05/2018,51.57976167,-2.42212,Capreolus capreolus,42184
12330766,16/04/2018,56.20196235,-3.409099351,Capreolus capreolus,42184
12383017,10/05/2018,55.79734667,-4.389238333,Vulpes vulpes,42069
12426377,04/01/2018,51.474209,-2.576734,Vulpes vulpes crucigera,1081616
12468495,20/12/2016,55.13444694,-3.458855741,Vulpes vulpes,42069
12468496,28/12/2016,55.32998664,-2.432119846,Vulpes vulpes,42069
12572064,24/04/2018,56.03474626,-3.318428993,Capreolus capreolus,42184
12651664,13/05/2018,53.1445567,-1.777982712,Vulpes vulpes,42069
12785779,25/05/2018,54.13622217,-2.493191667,Capreolus capreolus,42184
12822335,26/05/2018,51.09201922,-0.228442282,Capreolus capreolus,42184
12838615,26/05/2018,53.37309655,-3.036893595,Vulpes vulpes,42069
12905377,28/05/2018,53.37135,-3.045041667,Vulpes vulpes,42069
12985730,15/04/2018,51.4546051,0.294662863,Vulpes vulpes,42069
13018517,01/06/2018,50.99122511,-0.105881035,Vulpes vulpes,42069
13018869,01/06/2018,51.3731653,-2.4411347,Vulpes vulpes crucigera,1081616
13081297,03/06/2018,51.76789805,-2.18887179,Capreolus capreolus,42184
13088931,03/06/2018,55.24438,-1.872113333,Capreolus capreolus,42184
13175729,06/06/2018,51.66867368,-3.193296902,Vulpes vulpes,42069
13225483,08/06/2018,51.49089179,-2.66496946,Vulpes vulpes,42069
13271919,11/01/2017,51.11177868,-3.28107425,Capreolus capreolus,42184
13375014,12/06/2018,51.46997,0.047086167,Vulpes vulpes,42069
13419086,13/06/2018,51.46975833,0.046991667,Vulpes vulpes crucigera,1081616
13452544,15/06/2018,51.45972061,0.078055553,Vulpes vulpes,42069
13621690,17/06/2018,51.48871167,-0.006947217,Vulpes vulpes crucigera,1081616
13729074,24/06/2018,51.18761262,-0.46344406,Capreolus capreolus,42184
13836397,14/06/2018,53.39522198,-1.495458742,Vulpes vulpes,42069
13848247,27/06/2018,51.53808167,0.766543333,Vulpes vulpes,42069
13903921,24/01/2018,52.97323692,-1.11050113,Vulpes vulpes,42069
13904112,29/06/2018,52.97329256,-1.110528406,Vulpes vulpes crucigera,1081616
13909389,04/02/2018,54.98083493,-1.816110984,Capreolus capreolus,42184
13939495,30/06/2018,51.53337,-0.523911,Vulpes vulpes,42069
13991425,02/07/2018,51.45441555,-0.195771502,Vulpes vulpes,42069
13991499,02/07/2018,52.97345,-1.1102195,Vulpes vulpes crucigera,1081616
14004338,08/06/2018,54.468185,-2.581168,Capreolus capreolus,42184
14256331,10/07/2018,55.9269837,-3.2038824,Vulpes vulpes crucigera,1081616
14282735,11/07/2018,55.9268664,-3.202699456,Vulpes vulpes crucigera,1081616
14282800,11/07/2018,55.92684928,-3.202687642,Capreolus capreolus,42184
14284089,21/06/2018,51.06577206,-1.681968961,Capreolus capreolus,42184
14284220,12/07/2018,54.97812,-1.827212,Capreolus capreolus,42184
14308443,13/07/2018,50.89872551,-2.426106837,Vulpes vulpes,42069
14390052,15/07/2018,51.35034293,0.098714569,Vulpes vulpes,42069
14390225,11/07/2018,56.00539027,-3.828436621,Vulpes vulpes,42069
14424810,13/07/2018,50.7259672,-1.958935261,Vulpes vulpes,42069
14446775,17/07/2018,51.50172522,-2.547498206,Vulpes vulpes,42069
14466954,17/07/2018,53.49802762,-1.108026576,Capreolus capreolus,42184
14518405,18/07/2018,51.67287639,-0.381371389,Vulpes vulpes,42069
14577856,22/11/2017,51.48756667,-0.136827833,Vulpes vulpes,42069
14689311,24/07/2018,54.98352085,-1.848723317,Capreolus capreolus,42184
14689352,24/07/2018,54.98243112,-1.841479933,Capreolus capreolus,42184
14714446,22/07/2018,53.977895,-1.117916667,Capreolus capreolus,42184
14728700,25/07/2018,51.61891138,-0.506633659,Vulpes vulpes crucigera,1081616
14733437,25/07/2018,51.55361938,-0.091996521,Vulpes vulpes,42069
14777109,25/07/2018,51.39244489,0.113895549,Vulpes vulpes crucigera,1081616
14777124,26/07/2018,51.35176465,0.095655993,Vulpes vulpes crucigera,1081616
14791473,27/07/2018,51.32991667,-2.986338333,Vulpes vulpes,42069
14996859,31/07/2018,51.45804667,-2.542113333,Capreolus capreolus,42184
15031011,01/08/2018,51.54785884,0.647143526,Vulpes vulpes,42069
15138440,05/08/2018,54.98478953,-1.821421122,Capreolus capreolus,42184
15138441,05/08/2018,54.98479415,-1.821557914,Capreolus capreolus,42184
15208709,07/08/2018,55.87970844,-3.040615968,Capreolus capreolus,42184
15215792,26/07/2018,57.20836673,-6.286751699,Capreolus capreolus,42184
15220113,07/08/2018,50.93733178,-3.038072609,Capreolus capreolus,42184
15222801,04/07/2015,55.86973,-4.286296667,Vulpes vulpes,42069
15347954,15/03/2018,51.36833191,-0.188611105,Vulpes vulpes,42069
15443271,31/08/2017,54.10061446,-2.164285179,Capreolus capreolus,42184
15443275,01/09/2017,54.10061446,-2.164285179,Capreolus capreolus,42184
15519817,04/06/2017,51.56640528,0.013502158,Vulpes vulpes,42069
15522241,15/07/2017,51.20519675,0.154225159,Capreolus capreolus,42184
15607407,17/08/2018,51.35276573,-2.960050054,Vulpes vulpes,42069
15677375,20/07/2016,52.52776243,0.278263074,Vulpes vulpes crucigera,1081616
15698971,22/07/2018,50.94092941,-1.370704532,Capreolus capreolus,42184
15808515,23/08/2018,55.927715,-3.21014,Vulpes vulpes crucigera,1081616
16061809,01/02/2017,50.45971301,-3.553417873,Capreolus capreolus,42184
16082923,31/08/2018,55.94755333,-3.198116667,Vulpes vulpes,42069
16082931,31/08/2018,55.94754667,-3.198136667,Vulpes vulpes,42069
16184499,03/09/2018,51.43317192,-0.320970804,Vulpes vulpes,42069
16224915,04/09/2018,51.61953952,-0.503873138,Vulpes vulpes,42069
16236983,05/09/2018,54.00820278,-1.20125,Capreolus capreolus,42184
16238337,05/09/2018,54.13976291,-2.498893624,Capreolus capreolus,42184
16271649,24/07/2018,51.15055466,1.381111145,Vulpes vulpes crucigera,1081616
16289783,07/09/2018,56.14273416,-3.921256953,Capreolus capreolus,42184
16323315,08/09/2018,53.61708833,0.134075,Capreolus capreolus,42184
16360178,09/09/2018,54.063,-1.43855,Vulpes vulpes,42069
16459035,12/09/2018,51.5419426,0.011111111,Vulpes vulpes,42069
16534150,15/03/2018,55.949555,-3.198699,Vulpes vulpes,42069
16771984,10/09/2018,57.33775445,-3.567818762,Capreolus capreolus,42184
16998106,28/09/2018,54.96525438,-1.801295592,Capreolus capreolus,42184
17076786,26/09/2018,52.70212167,-3.985758333,Vulpes vulpes,42069
17227494,05/10/2018,57.15147838,-2.101812596,Vulpes vulpes,42069
17237837,05/10/2018,51.11839335,1.092212275,Vulpes vulpes,42069
17508906,27/08/2018,50.97280833,-1.313066667,Capreolus capreolus,42184
17572821,02/09/2018,50.83372222,-3.709222222,Capreolus capreolus,42184
17575656,07/09/2018,57.16257105,-3.206519573,Capreolus capreolus,42184
17605575,30/09/2018,51.71106297,0.570558831,Capreolus capreolus,42184
17670051,25/04/2015,51.495824,-0.178442,Vulpes vulpes,42069
17805763,19/05/2015,54.43149373,-2.961056914,Capreolus capreolus,42184
17806539,24/10/2018,51.55611038,-0.889999986,Capreolus capreolus,42184
17938530,29/10/2018,51.48333142,-0.198295442,Vulpes vulpes,42069
17984971,17/09/2018,51.43934706,-0.56877973,Capreolus capreolus,42184
17992777,12/06/2016,52.30776258,0.288785341,Capreolus capreolus,42184
17993914,30/10/2018,55.86933432,-4.161611668,Capreolus capreolus,42184
18026996,02/11/2018,51.52780151,-2.591588974,Vulpes vulpes,42069
18055323,02/11/2018,57.07708121,-4.024253725,Vulpes vulpes,42069
18055415,02/11/2018,57.07498267,-4.023246218,Capreolus capreolus,42184
18063182,08/09/2018,57.33799935,-3.566414827,Capreolus capreolus,42184
18063190,08/09/2018,57.338095,-3.562336698,Capreolus capreolus,42184
18096692,29/10/2018,51.4183389,-0.2206288,Vulpes vulpes,42069
18097144,30/10/2018,51.4183389,-0.2206288,Vulpes vulpes,42069
18285652,22/09/2018,56.42917589,-5.483474142,Capreolus capreolus,42184
18325303,10/11/2018,51.70280202,-0.424564183,Vulpes vulpes,42069
18390636,14/11/2018,52.1644,-2.466763,Vulpes vulpes,42069
18555044,22/11/2018,51.5266037,-2.594205856,Vulpes vulpes,42069
18671575,27/11/2018,51.52806854,-2.592140675,Vulpes vulpes,42069
18672374,10/08/2016,57.70511347,-2.858368177,Capreolus capreolus,42184
18926435,27/11/2018,54.13986206,-2.498903036,Capreolus capreolus,42184
19015036,14/12/2018,52.1644,-2.466763,Vulpes vulpes,42069
19029762,17/09/2018,51.196312,0.35692,Vulpes vulpes,42069
19049265,02/01/2015,51.52540009,-0.118633107,Vulpes vulpes crucigera,1081616
19069649,04/09/2018,51.110326,0.213218,Capreolus capreolus,42184
19211019,25/12/2018,51.80538,-0.847403333,Capreolus capreolus,42184
19236316,26/12/2018,50.45894332,-3.540751264,Vulpes vulpes,42069
19271880,18/07/2018,55.97544014,-3.172784373,Vulpes vulpes,42069
19356493,01/01/2019,51.54838272,-1.1859957,Vulpes vulpes,42069
19376418,02/01/2019,51.68098537,-2.188434542,Capreolus capreolus,42184
19399706,02/01/2019,51.1931114,0.53439,Vulpes vulpes crucigera,1081616
19464864,04/01/2019,52.1644,-2.466763,Vulpes vulpes,42069
19494454,31/12/2018,51.51842138,-0.126315804,Vulpes vulpes,42069
19529382,09/01/2019,51.57023333,-0.002161117,Vulpes vulpes,42069
19656593,05/07/2018,51.92333324,-2.0927159,Capreolus capreolus,42184
19672451,16/01/2019,52.77306443,-2.0395686,Vulpes vulpes crucigera,1081616
19707331,18/01/2019,52.1644,-2.466763,Vulpes vulpes,42069
19728661,10/11/2018,55.85173,-4.259136667,Vulpes vulpes,42069
19746241,18/01/2019,52.20225833,0.125186167,Vulpes vulpes,42069
19779603,21/01/2019,51.451446,-0.001048,Vulpes vulpes,42069
19783702,14/05/2017,51.084085,0.161584,Capreolus capreolus,42184
19800907,22/01/2019,52.1644,-2.466763,Vulpes vulpes,42069
19809110,22/01/2019,51.90928074,-2.08680076,Vulpes vulpes,42069
19810760,22/01/2019,54.16671474,-2.81715969,Capreolus capreolus,42184
19864312,19/02/2018,51.4765323,-0.0323655,Vulpes vulpes crucigera,1081616
19905750,27/01/2019,55.89131164,-4.293159944,Vulpes vulpes,42069
19912362,21/01/2019,51.54801768,0.067875116,Vulpes vulpes,42069
19933268,19/05/2015,51.42777651,-0.142213072,Vulpes vulpes,42069
19933635,28/01/2019,51.90008298,-2.024029526,Capreolus capreolus,42184
19934627,06/04/2017,50.84705,-1.0743445,Vulpes vulpes,42069
19988835,31/01/2019,52.24902063,-0.125059426,Vulpes vulpes,42069
19994659,28/01/2019,55.14052835,-3.471112934,Capreolus capreolus,42184
19994660,28/01/2019,55.14052835,-3.471112934,Capreolus capreolus,42184
19996121,31/01/2019,53.3350919,-2.877248999,Vulpes vulpes crucigera,1081616
20033748,02/02/2019,51.11815833,-1.320151667,Vulpes vulpes,42069
20057649,03/02/2019,54.16669667,-1.531983333,Capreolus capreolus,42184
20059901,03/02/2019,54.1663555,-1.531988333,Capreolus capreolus,42184
20155469,14/06/2017,51.125573,0.24922,Capreolus capreolus,42184
20159966,06/02/2019,52.20811124,0.101584372,Vulpes vulpes,42069
20240095,09/02/2019,56.47021484,-2.851470232,Vulpes vulpes,42069
20250355,10/02/2019,51.1461697,-0.9708199,Vulpes vulpes,42069
20346881,14/02/2019,50.73138809,-2.382222176,Capreolus capreolus,42184
20347719,02/03/2017,52.02324717,-4.895746667,Vulpes vulpes,42069
20360347,15/02/2019,51.46335828,-0.901510016,Vulpes vulpes,42069
20374662,10/08/2018,51.21177362,-1.687611053,Capreolus capreolus,42184
20383898,15/02/2019,54.41505761,-2.98809249,Capreolus capreolus,42184
20465258,26/04/2016,51.02685288,-3.072812546,Vulpes vulpes,42069
20507361,17/02/2019,50.66647598,-4.334770596,Vulpes vulpes crucigera,1081616
20539064,28/08/2018,53.44471333,-2.887396667,Vulpes vulpes,42069
20756820,25/02/2019,51.4710994,-2.611049675,Vulpes vulpes,42069
20775455,26/02/2019,51.46135712,-0.928785503,Capreolus capreolus,42184
20911161,18/06/2018,51.49163406,-2.660415369,Capreolus capreolus,42184
21058352,07/03/2019,51.40602112,-2.666563273,Capreolus capreolus,42184
21085529,01/03/2019,50.8157681,-0.3960805,Vulpes vulpes,42069
21108946,25/01/2019,55.9947036,-4.33095677,Vulpes vulpes,42069
21178465,21/02/2019,52.60040358,-1.108810948,Vulpes vulpes,42069
21207417,13/03/2019,53.56493978,-3.096595385,Vulpes vulpes,42069
21316612,17/03/2019,52.15485693,-2.428823274,Vulpes vulpes,42069
21389495,22/06/2018,55.13089046,-1.435362607,Vulpes vulpes,42069
21448099,21/03/2019,53.77017371,-2.624427527,Capreolus capreolus,42184
21519527,23/03/2019,54.1465805,-0.168445,Capreolus capreolus,42184
21566129,11/03/2019,53.61139989,-2.508849464,Capreolus capreolus,42184
21608022,25/03/2019,55.93235,-4.20102,Capreolus capreolus,42184
21633037,25/03/2019,53.6061542,-2.504804911,Capreolus capreolus,42184
21660420,27/03/2019,52.1183636,-2.563777562,Vulpes vulpes,42069
21715529,28/03/2019,51.50238013,-0.856044254,Vulpes vulpes crucigera,1081616
21824482,30/03/2019,52.19451722,-2.551164319,Vulpes vulpes,42069
21847898,31/03/2019,51.23130214,-2.109595699,Capreolus capreolus,42184
21885145,29/03/2019,53.78689197,-2.684625777,Capreolus capreolus,42184
22142618,07/04/2019,55.135127,-1.5482415,Vulpes vulpes,42069
22158494,07/03/2019,50.93754578,-1.373309851,Capreolus capreolus,42184
22199237,08/04/2019,53.68246716,-2.570216395,Capreolus capreolus,42184
22256659,01/05/2018,53.3782975,-2.945716944,Vulpes vulpes,42069
22260188,09/04/2019,55.98350805,-3.081898123,Vulpes vulpes crucigera,1081616
22272586,10/04/2019,50.49996333,-3.56677,Capreolus capreolus,42184
22277133,18/02/2018,54.43885599,-3.059129383,Capreolus capreolus,42184
22278390,21/04/2016,51.63244783,-2.039971491,Capreolus capreolus,42184
22281129,06/02/2019,53.772896,-2.6270128,Vulpes vulpes,42069
22318995,10/04/2019,52.04391102,-2.570046398,Vulpes vulpes,42069
22337080,31/03/2019,52.21679877,0.025951924,Vulpes vulpes,42069
22405185,13/04/2019,53.35403297,-2.091452949,Vulpes vulpes,42069
22415760,13/04/2019,51.540225,-0.326845,Vulpes vulpes,42069
22548745,31/03/2019,50.87129805,-1.27890911,Capreolus capreolus,42184
22548990,16/04/2019,51.23523953,-2.330215365,Capreolus capreolus,42184
22550876,15/04/2019,50.66641695,-4.334476418,Vulpes vulpes,42069
22552879,26/03/2019,50.77697754,-3.058608532,Capreolus capreolus,42184
22563021,16/04/2019,50.88035046,-1.362663692,Capreolus capreolus,42184
22566383,16/04/2019,51.12916565,-3.186944485,Capreolus capreolus,42184
22568020,16/04/2019,51.43331333,-0.30323,Vulpes vulpes,42069
22595850,17/04/2019,51.82891623,-2.457749629,Capreolus capreolus,42184
22595899,17/04/2019,51.82891648,-2.457749876,Capreolus capreolus,42184
22596314,15/04/2019,50.85883858,-1.665005191,Capreolus capreolus,42184
22601659,17/04/2019,51.24092431,-1.301773009,Capreolus capreolus,42184
22616933,17/04/2019,56.27073333,-4.291516667,Capreolus capreolus,42184
22624978,17/04/2019,53.77232066,-2.629802004,Capreolus capreolus,42184
22646645,15/04/2019,52.274399,0.248382567,Capreolus capreolus,42184
22660147,29/03/2019,51.56527768,-0.146259852,Vulpes vulpes,42069
22672783,16/04/2019,51.48083981,-2.51934696,Vulpes vulpes crucigera,1081616
22673290,08/04/2019,51.50767179,-2.635626235,Capreolus capreolus,42184
22677556,18/04/2019,53.66447929,-2.80934057,Capreolus capreolus,42184
22678778,18/04/2019,50.91331108,-1.311021638,Capreolus capreolus,42184
22696956,17/11/2018,50.96219167,-0.976705,Capreolus capreolus,42184
22697538,27/10/2018,50.85539667,-1.106738833,Vulpes vulpes,42069
22697572,17/03/2019,50.85462,-1.091488833,Vulpes vulpes,42069
22697601,19/01/2019,50.85672,-1.100213833,Vulpes vulpes,42069
22698150,09/08/2018,50.93095731,-0.12585577,Capreolus capreolus,42184
22699024,19/04/2019,53.57926899,-3.082749987,Capreolus capreolus,42184
22716989,19/04/2019,51.93406628,-1.473307321,Capreolus capreolus,42184
22725401,23/03/2019,50.91318,-1.024222167,Capreolus capreolus,42184
22745236,17/03/2019,52.99746223,-1.554159568,Vulpes vulpes,42069
22746411,19/04/2019,51.94155988,1.146631905,Vulpes vulpes crucigera,1081616
22747351,16/08/2018,55.97574667,-3.222453333,Vulpes vulpes,42069
22753064,20/04/2019,51.5020997,-2.555725174,Capreolus capreolus,42184
22763664,20/04/2019,50.84917833,-1.0795445,Vulpes vulpes,42069
22775965,16/12/2018,50.847575,-1.131561167,Vulpes vulpes,42069
22800411,21/04/2019,53.57400131,-0.556465924,Capreolus capreolus,42184
22819642,21/04/2019,52.84639562,-1.886385438,Vulpes vulpes crucigera,1081616
22833083,21/04/2019,51.20404434,-0.632673979,Capreolus capreolus,42184
22880466,20/04/2019,51.33363,0.709578333,Vulpes vulpes,42069
22933743,11/04/2019,56.7694121,-4.880539956,Vulpes vulpes,42069
22933766,11/04/2019,56.769205,-4.705309,Vulpes vulpes,42069
22936275,23/04/2019,53.58426736,-3.060694833,Capreolus capreolus,42184
22951490,22/04/2019,51.48083605,-2.519345954,Vulpes vulpes,42069
22986839,24/04/2019,50.35947352,-4.742728169,Capreolus capreolus,42184
22987695,24/04/2019,53.47183696,-2.059798343,Vulpes vulpes,42069
22987700,24/04/2019,53.47183866,-2.059788026,Vulpes vulpes,42069
22987705,24/04/2019,53.47182296,-2.059766557,Vulpes vulpes,42069
22995886,07/04/2019,54.10159702,-2.163228306,Capreolus capreolus,42184
23018277,07/11/2018,57.06645751,-2.133122459,Vulpes vulpes,42069
23075036,25/04/2019,53.71847374,-2.87238395,Vulpes vulpes,42069
23133762,26/04/2019,51.53073204,-2.612391114,Capreolus capreolus,42184
23147943,26/04/2019,55.1132022,-1.76785226,Vulpes vulpes,42069
23169429,30/11/2018,51.56589411,-0.147705983,Vulpes vulpes,42069
23173620,26/04/2019,51.38353729,-2.318181276,Vulpes vulpes crucigera,1081616
23186961,26/04/2019,51.4742056,0.005444046,Vulpes vulpes,42069
23186998,26/04/2019,51.47428544,0.005505905,Vulpes vulpes,42069
23187313,26/04/2019,51.47434676,0.005639931,Vulpes vulpes,42069
23191924,05/04/2019,51.15755687,0.034172959,Capreolus capreolus,42184
23200481,26/04/2019,51.43135312,-2.505078602,Capreolus capreolus,42184
23200648,26/04/2019,51.43155491,-2.505230631,Capreolus capreolus,42184
23365207,27/04/2019,55.1016413,-1.800386868,Capreolus capreolus,42184
23373131,27/04/2019,53.60174976,-2.476510154,Capreolus capreolus,42184
23375426,27/04/2019,55.10497968,-1.797076268,Capreolus capreolus,42184
23380332,27/04/2019,51.5293779,-0.22765915,Vulpes vulpes crucigera,1081616
23444049,27/04/2019,51.4157916,-0.0836509,Vulpes vulpes,42069
23482056,27/04/2019,51.48082352,-2.519343272,Vulpes vulpes,42069
23494641,10/04/2019,51.50496316,-0.174661249,Vulpes vulpes,42069
23598144,28/04/2019,51.52371474,-0.08867668,Vulpes vulpes,42069
23633824,26/04/2019,51.45728002,-2.601813611,Vulpes vulpes,42069
23638781,26/04/2019,51.45724978,-2.601830149,Vulpes vulpes,42069
23640878,28/04/2019,51.53537324,-2.422030735,Capreolus capreolus,42184
23655474,28/04/2019,51.43097816,-2.505862695,Vulpes vulpes crucigera,1081616
